global_trial_index,phase,is_practice,stimulus_onset_monotonic,stimulus_onset_lsl,scheduled_response_window_close_monotonic,scheduled_response_window_close_lsl,response_window_close_monotonic,response_window_close_lsl,response_window_close_overshoot_seconds,scheduled_next_trial_onset_monotonic,actual_next_trial_onset_monotonic,actual_next_trial_onset_lsl,actual_trial_duration_seconds,actual_trial_duration_lsl_seconds,next_onset_schedule_drift_seconds,planned_break_after_trial,probe_after,timing_semantics_version,timing_finalization_status
710,query,0,1297895.078,1297895.2742893,1297896.678,1297896.8742893,1297896.687,1297896.8748785,0.008999999845400453,1297896.678,1297896.734,1297896.9285612,1.6559999999590218,1.6542718999553472,0.05599999986588955,0,0,2,measured_from_next_stimulus_flip
711,query,0,1297896.734,1297896.9285612,1297898.334,1297898.5285612,1297898.343,1297898.5316619,0.009000000078231096,1297898.334,1297898.421,1297898.6077971,1.6870000001508743,1.6792359000537544,0.087000000057742,0,0,2,measured_from_next_stimulus_flip
712,query,0,1297898.421,1297898.6077971,1297900.0210000002,1297900.2077971,1297900.031,1297900.2186126,0.009999999776482582,1297900.0210000002,1297900.093,1297900.2899426,1.672000000020489,1.6821455000899732,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
713,query,0,1297900.093,1297900.2899426,1297901.6930000002,1297901.8899426002,1297901.703,1297901.8913828,0.009999999776482582,1297901.6930000002,1297901.75,1297901.9508214,1.656999999890104,1.660878799855709,0.05699999979697168,0,0,2,measured_from_next_stimulus_flip
714,query,0,1297901.75,1297901.9508214,1297903.35,1297903.5508214,1297903.359,1297903.5459287,0.008999999845400453,1297903.35,1297903.421,1297903.6224897,1.671000000089407,1.671668300172314,0.07099999999627471,0,0,2,measured_from_next_stimulus_flip
715,query,0,1297903.421,1297903.6224897,1297905.0210000002,1297905.2224897002,1297905.031,1297905.2167234,0.009999999776482582,1297905.0210000002,1297905.093,1297905.2890779,1.672000000020489,1.6665881997905672,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
716,query,0,1297905.093,1297905.2890779,1297906.6930000002,1297906.8890779,1297906.703,1297906.8909649,0.009999999776482582,1297906.6930000002,1297906.75,1297906.9496491,1.656999999890104,1.660571200074628,0.05699999979697168,0,0,2,measured_from_next_stimulus_flip
717,query,0,1297906.75,1297906.9496491,1297908.35,1297908.5496491,1297908.359,1297908.5447398,0.008999999845400453,1297908.35,1297908.421,1297908.6152013,1.671000000089407,1.6655522000510246,0.07099999999627471,0,0,2,measured_from_next_stimulus_flip
718,query,0,1297908.421,1297908.6152013,1297910.0210000002,1297910.2152013,1297910.031,1297910.2171085,0.009999999776482582,1297910.0210000002,1297910.093,1297910.2893922,1.672000000020489,1.6741909000556916,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
719,query,0,1297910.093,1297910.2893922,1297911.6930000002,1297911.8893922002,1297911.703,1297911.889287,0.009999999776482582,1297911.6930000002,1297911.75,1297911.9491908,1.656999999890104,1.6597986000124365,0.05699999979697168,0,0,2,measured_from_next_stimulus_flip
720,query,0,1297911.75,1297911.9491908,1297913.35,1297913.5491908002,1297913.359,1297913.5467047,0.008999999845400453,1297913.35,1297913.421,1297913.6224496,1.671000000089407,1.6732587998267263,0.07099999999627471,0,0,2,measured_from_next_stimulus_flip
721,query,0,1297913.421,1297913.6224496,1297915.0210000002,1297915.2224496,1297915.031,1297915.2184713,0.009999999776482582,1297915.0210000002,1297915.093,1297915.2806586,1.672000000020489,1.6582090000156313,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
722,query,0,1297915.093,1297915.2806586,1297916.6930000002,1297916.8806586,1297916.703,1297916.8902106,0.009999999776482582,1297916.6930000002,1297916.75,1297916.9439043,1.656999999890104,1.6632457000669092,0.05699999979697168,0,0,2,measured_from_next_stimulus_flip
723,query,0,1297916.75,1297916.9439043,1297918.35,1297918.5439043,1297918.359,1297918.5465377,0.008999999845400453,1297918.35,1297918.421,1297918.6105982,1.671000000089407,1.6666939000133425,0.07099999999627471,0,0,2,measured_from_next_stimulus_flip
724,query,0,1297918.421,1297918.6105982,1297920.0210000002,1297920.2105982,1297920.031,1297920.2182899,0.009999999776482582,1297920.0210000002,1297920.078,1297920.2754774,1.656999999890104,1.6648792000487447,0.05699999979697168,0,0,2,measured_from_next_stimulus_flip
725,query,0,1297920.078,1297920.2754774,1297921.678,1297921.8754774001,1297921.687,1297921.8740294,0.008999999845400453,1297921.678,1297921.75,1297921.9502382,1.672000000020489,1.6747607998549938,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
726,query,0,1297921.75,1297921.9502382,1297923.35,1297923.5502382,1297923.359,1297923.5460469,0.008999999845400453,1297923.35,1297923.421,1297923.6156031,1.671000000089407,1.6653649001382291,0.07099999999627471,0,0,2,measured_from_next_stimulus_flip
727,query,0,1297923.421,1297923.6156031,1297925.0210000002,1297925.2156031001,1297925.031,1297925.217846,0.009999999776482582,1297925.0210000002,1297925.093,1297925.2884134,1.672000000020489,1.672810300020501,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
728,query,0,1297925.093,1297925.2884134,1297926.6930000002,1297926.8884134002,1297926.703,1297926.8896776,0.009999999776482582,1297926.6930000002,1297926.781,1297926.9697486,1.6879999998491257,1.6813351998571306,0.08799999975599349,0,0,2,measured_from_next_stimulus_flip
729,query,0,1297926.781,1297926.9697486,1297928.381,1297928.5697486,1297928.39,1297928.5759668,0.008999999845400453,1297928.381,1297928.468,1297928.6548422,1.6870000001508743,1.685093600070104,0.087000000057742,0,0,2,measured_from_next_stimulus_flip
730,query,0,1297928.468,1297928.6548422,1297930.0680000002,1297930.2548422,1297930.078,1297930.2638011,0.009999999776482582,1297930.0680000002,1297930.14,1297930.3355585,1.6719999997876585,1.680716299917549,0.0719999996945262,0,0,2,measured_from_next_stimulus_flip
731,query,0,1297930.14,1297930.3355585,1297931.74,1297931.9355585,1297931.75,1297931.9363304,0.010000000009313226,1297931.74,1297931.812,1297932.0032627,1.672000000020489,1.6677042001392692,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
732,query,0,1297931.812,1297932.0032627,1297933.412,1297933.6032627001,1297933.421,1297933.6095533,0.009000000078231096,1297933.412,1297933.468,1297933.6578543,1.6560000001918525,1.654591599944979,0.05600000009872019,0,0,2,measured_from_next_stimulus_flip
733,query,0,1297933.468,1297933.6578543,1297935.0680000002,1297935.2578543,1297935.078,1297935.2642469,0.009999999776482582,1297935.0680000002,1297935.14,1297935.3279144,1.6719999997876585,1.6700601000338793,0.0719999996945262,0,0,2,measured_from_next_stimulus_flip
734,query,0,1297935.14,1297935.3279144,1297936.74,1297936.9279144001,1297936.75,1297936.9365457,0.010000000009313226,1297936.74,1297936.812,1297936.9983785,1.672000000020489,1.6704641000833362,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
735,query,0,1297936.812,1297936.9983785,1297938.412,1297938.5983785002,1297938.421,1297938.6094142,0.009000000078231096,1297938.412,1297938.5,1297938.693488,1.6880000000819564,1.6951094998512417,0.08799999998882413,0,0,2,measured_from_next_stimulus_flip
736,query,0,1297938.5,1297938.693488,1297940.1,1297940.293488,1297940.109,1297940.2949915,0.008999999845400453,1297940.1,1297940.171,1297940.3728266,1.671000000089407,1.6793386000208557,0.07099999999627471,0,0,2,measured_from_next_stimulus_flip
737,query,0,1297940.171,1297940.3728266,1297941.7710000002,1297941.9728266,1297941.781,1297941.9672444,0.009999999776482582,1297941.7710000002,1297941.843,1297942.0377769,1.672000000020489,1.6649503000080585,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
738,query,0,1297941.843,1297942.0377769,1297943.4430000002,1297943.6377769,1297943.453,1297943.6386765,0.009999999776482582,1297943.4430000002,1297943.531,1297943.722427,1.6879999998491257,1.6846501000691205,0.08799999975599349,0,0,2,measured_from_next_stimulus_flip
739,query,0,1297943.531,1297943.722427,1297945.131,1297945.3224270002,1297945.14,1297945.327516,0.008999999845400453,1297945.131,1297945.203,1297945.40334,1.672000000020489,1.6809129999019206,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
740,query,0,1297945.203,1297945.40334,1297946.803,1297947.00334,1297946.812,1297946.9994093,0.008999999845400453,1297946.803,1297946.875,1297947.061602,1.672000000020489,1.6582619999535382,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
741,query,0,1297946.875,1297947.061602,1297948.475,1297948.661602,1297948.484,1297948.6713012,0.008999999845400453,1297948.475,1297948.546,1297948.7420916,1.671000000089407,1.6804896001704037,0.07099999999627471,0,0,2,measured_from_next_stimulus_flip
742,query,0,1297948.546,1297948.7420916,1297950.1460000002,1297950.3420916002,1297950.156,1297950.3437156,0.009999999776482582,1297950.1460000002,1297950.218,1297950.4062471,1.672000000020489,1.664155500009656,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
743,query,0,1297950.218,1297950.4062471,1297951.8180000002,1297952.0062471002,1297951.828,1297952.0156346,0.009999999776482582,1297951.8180000002,1297951.906,1297952.0928953,1.6879999998491257,1.686648199800402,0.08799999975599349,0,0,2,measured_from_next_stimulus_flip
744,query,0,1297951.906,1297952.0928953,1297953.506,1297953.6928953,1297953.515,1297953.702625,0.008999999845400453,1297953.506,1297953.578,1297953.7736421,1.672000000020489,1.6807468000333756,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
745,query,0,1297953.578,1297953.7736421,1297955.178,1297955.3736421,1297955.187,1297955.374393,0.008999999845400453,1297955.178,1297955.234,1297955.4319055,1.6559999999590218,1.6582633999641985,0.05599999986588955,0,0,2,measured_from_next_stimulus_flip
746,query,0,1297955.234,1297955.4319055,1297956.834,1297957.0319055,1297956.843,1297957.0303227,0.009000000078231096,1297956.834,1297956.921,1297957.1163915,1.6870000001508743,1.6844860001001507,0.087000000057742,0,0,2,measured_from_next_stimulus_flip
747,query,0,1297956.921,1297957.1163915,1297958.5210000002,1297958.7163915,1297958.531,1297958.7184246,0.009999999776482582,1297958.5210000002,1297958.578,1297958.7784039,1.656999999890104,1.6620124001055956,0.05699999979697168,0,0,2,measured_from_next_stimulus_flip
748,query,0,1297958.578,1297958.7784039,1297960.178,1297960.3784039002,1297960.187,1297960.373651,0.008999999845400453,1297960.178,1297960.234,1297960.4337206,1.6559999999590218,1.655316699994728,0.05599999986588955,0,0,2,measured_from_next_stimulus_flip
749,query,0,1297960.234,1297960.4337206,1297961.834,1297962.0337206002,1297961.843,1297962.0293981,0.009000000078231096,1297961.834,1297961.906,1297962.0986633,1.672000000020489,1.6649426999501884,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
750,query,0,1297961.906,1297962.0986633,1297963.506,1297963.6986633001,1297963.515,1297963.7027685,0.008999999845400453,1297963.506,1298006.609,1298006.804132,44.70299999997951,44.705468700034544,,1,0,2,measured_from_next_stimulus_flip
751,query,0,1298006.609,1298006.804132,1298008.209,1298008.4041320002,1298008.218,1298008.4058801,0.009000000078231096,1298008.209,1298008.265,1298008.4642699,1.6559999999590218,1.6601378999184817,0.05599999986588955,0,0,2,measured_from_next_stimulus_flip
752,query,0,1298008.265,1298008.4642699,1298009.865,1298010.0642699,1298009.875,1298010.0619244,0.010000000009313226,1298009.865,1298009.953,1298010.1389268,1.6880000000819564,1.6746569001115859,0.08799999998882413,0,0,2,measured_from_next_stimulus_flip
753,query,0,1298009.953,1298010.1389268,1298011.553,1298011.7389268002,1298011.562,1298011.7489933,0.008999999845400453,1298011.553,1298011.625,1298011.8164538,1.672000000020489,1.6775269999634475,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
754,query,0,1298011.625,1298011.8164538,1298013.225,1298013.4164538002,1298013.234,1298013.4213113,0.008999999845400453,1298013.225,1298013.281,1298013.476551,1.6559999999590218,1.6600971999578178,0.05599999986588955,0,0,2,measured_from_next_stimulus_flip
755,query,0,1298013.281,1298013.476551,1298014.881,1298015.0765510001,1298014.89,1298015.0777194,0.008999999845400453,1298014.881,1298014.968,1298015.1639896,1.6870000001508743,1.6874385999981314,0.087000000057742,0,0,2,measured_from_next_stimulus_flip
756,query,0,1298014.968,1298015.1639896,1298016.5680000002,1298016.7639896001,1298016.578,1298016.7657262,0.009999999776482582,1298016.5680000002,1298016.687,1298016.8819828,1.7189999998081475,1.7179932000581175,0.11899999971501529,0,0,2,measured_from_next_stimulus_flip
757,query,0,1298016.687,1298016.8819828,1298018.287,1298018.4819828002,1298018.296,1298018.48437,0.009000000078231096,1298018.287,1298018.359,1298018.5603224,1.672000000020489,1.6783395998645574,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
758,query,0,1298018.359,1298018.5603224,1298019.959,1298020.1603224,1298019.968,1298020.1557724,0.009000000078231096,1298019.959,1298020.031,1298020.2250474,1.672000000020489,1.664725000038743,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
759,query,0,1298020.031,1298020.2250474,1298021.631,1298021.8250474,1298021.64,1298021.8270681,0.008999999845400453,1298021.631,1298021.687,1298021.8888365,1.6559999999590218,1.6637891000136733,0.05599999986588955,0,0,2,measured_from_next_stimulus_flip
760,query,0,1298021.687,1298021.8888365,1298023.287,1298023.4888365,1298023.296,1298023.4830195,0.009000000078231096,1298023.287,1298023.359,1298023.5475934,1.672000000020489,1.658756900113076,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
761,query,0,1298023.359,1298023.5475934,1298024.959,1298025.1475934002,1298024.968,1298025.1542153,0.009000000078231096,1298024.959,1298025.015,1298025.2138395,1.6559999999590218,1.6662460998632014,0.05599999986588955,0,0,2,measured_from_next_stimulus_flip
762,query,0,1298025.015,1298025.2138395,1298026.615,1298026.8138395,1298026.625,1298026.8129077,0.010000000009313226,1298026.615,1298026.687,1298026.8888066,1.672000000020489,1.6749670999124646,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
763,query,0,1298026.687,1298026.8888066,1298028.287,1298028.4888066,1298028.296,1298028.4838473,0.009000000078231096,1298028.287,1298028.359,1298028.5461016,1.672000000020489,1.6572950000409037,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
764,query,0,1298028.359,1298028.5461016,1298029.959,1298030.1461016,1298029.968,1298030.1562121,0.009000000078231096,1298029.959,1298030.031,1298030.2229725,1.672000000020489,1.6768708999734372,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
765,query,0,1298030.031,1298030.2229725,1298031.631,1298031.8229725,1298031.64,1298031.8268398,0.008999999845400453,1298031.631,1298031.703,1298031.8933832,1.672000000020489,1.6704107001423836,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
766,query,0,1298031.703,1298031.8933832,1298033.303,1298033.4933832001,1298033.312,1298033.4977397,0.008999999845400453,1298033.303,1298033.375,1298033.5618342,1.672000000020489,1.6684510000050068,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
767,query,0,1298033.375,1298033.5618342,1298034.975,1298035.1618342001,1298034.984,1298035.1701608,0.008999999845400453,1298034.975,1298035.046,1298035.2388528,1.671000000089407,1.67701860005036,0.07099999999627471,0,0,2,measured_from_next_stimulus_flip
768,query,0,1298035.046,1298035.2388528,1298036.6460000002,1298036.8388528002,1298036.656,1298036.8428267,0.009999999776482582,1298036.6460000002,1298036.734,1298036.9238745,1.6879999998491257,1.685021699871868,0.08799999975599349,0,0,2,measured_from_next_stimulus_flip
769,query,0,1298036.734,1298036.9238745,1298038.334,1298038.5238745,1298038.343,1298038.5318185,0.009000000078231096,1298038.334,1298038.406,1298038.5965264,1.672000000020489,1.6726518999785185,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
770,query,0,1298038.406,1298038.5965264,1298040.006,1298040.1965264,1298040.015,1298040.2020889,0.008999999845400453,1298040.006,1298040.078,1298040.2669537,1.672000000020489,1.6704273000359535,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
771,query,0,1298040.078,1298040.2669537,1298041.678,1298041.8669537,1298041.687,1298041.8742912,0.008999999845400453,1298041.678,1298041.734,1298041.9328983,1.6559999999590218,1.6659446000121534,0.05599999986588955,0,0,2,measured_from_next_stimulus_flip
772,query,0,1298041.734,1298041.9328983,1298043.334,1298043.5328983,1298043.343,1298043.5291505,0.009000000078231096,1298043.334,1298043.39,1298043.5809983,1.6559999999590218,1.648100000107661,0.05599999986588955,0,0,2,measured_from_next_stimulus_flip
773,query,0,1298043.39,1298043.5809983,1298044.99,1298045.1809983002,1298045.0,1298045.1871923,0.010000000009313226,1298044.99,1298045.062,1298045.2537672,1.672000000020489,1.6727688999380916,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
774,query,0,1298045.062,1298045.2537672,1298046.662,1298046.8537672001,1298046.671,1298046.8597853,0.009000000078231096,1298046.662,1298046.75,1298046.938483,1.6880000000819564,1.6847157999873161,0.08799999998882413,0,0,2,measured_from_next_stimulus_flip
775,query,0,1298046.75,1298046.938483,1298048.35,1298048.5384830001,1298048.359,1298048.5476559,0.008999999845400453,1298048.35,1298048.421,1298048.6107396,1.671000000089407,1.6722565998788923,0.07099999999627471,0,0,2,measured_from_next_stimulus_flip
776,query,0,1298048.421,1298048.6107396,1298050.0210000002,1298050.2107396,1298050.031,1298050.2182186,0.009999999776482582,1298050.0210000002,1298050.093,1298050.2835195,1.672000000020489,1.672779900021851,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
777,query,0,1298050.093,1298050.2835195,1298051.6930000002,1298051.8835195,1298051.703,1298051.8883465,0.009999999776482582,1298051.6930000002,1298051.781,1298051.9727036,1.6879999998491257,1.6891841001342982,0.08799999975599349,0,0,2,measured_from_next_stimulus_flip
778,query,0,1298051.781,1298051.9727036,1298053.381,1298053.5727036002,1298053.39,1298053.5775858,0.008999999845400453,1298053.381,1298053.453,1298053.6504233,1.672000000020489,1.6777196999173611,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
779,query,0,1298053.453,1298053.6504233,1298055.053,1298055.2504233,1298055.062,1298055.2497068,0.008999999845400453,1298055.053,1298055.125,1298055.3227505,1.672000000020489,1.6723271999508142,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
780,query,0,1298055.125,1298055.3227505,1298056.725,1298056.9227505,1298056.734,1298056.9227203,0.008999999845400453,1298056.725,1298056.828,1298057.0223728,1.702999999979511,1.6996222999878228,0.10299999988637865,0,0,2,measured_from_next_stimulus_flip
781,query,0,1298056.828,1298057.0223728,1298058.428,1298058.6223728,1298058.437,1298058.6237944,0.008999999845400453,1298058.428,1298058.5,1298058.6967205,1.672000000020489,1.674347700085491,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
782,query,0,1298058.5,1298058.6967205,1298060.1,1298060.2967205,1298060.109,1298060.295742,0.008999999845400453,1298060.1,1298060.171,1298060.3719321,1.671000000089407,1.6752116000279784,0.07099999999627471,0,0,2,measured_from_next_stimulus_flip
783,query,0,1298060.171,1298060.3719321,1298061.7710000002,1298061.9719321001,1298061.781,1298061.9700244,0.009999999776482582,1298061.7710000002,1298061.859,1298062.0477907,1.6879999998491257,1.6758586000651121,0.08799999975599349,0,0,2,measured_from_next_stimulus_flip
784,query,0,1298061.859,1298062.0477907,1298063.459,1298063.6477907002,1298063.468,1298063.6557287,0.009000000078231096,1298063.459,1298063.546,1298063.7377038,1.6870000001508743,1.6899130998644978,0.087000000057742,0,0,2,measured_from_next_stimulus_flip
785,query,0,1298063.546,1298063.7377038,1298065.1460000002,1298065.3377038,1298065.156,1298065.3424297,0.009999999776482582,1298065.1460000002,1298065.218,1298065.4174026,1.672000000020489,1.6796987999696285,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
786,query,0,1298065.218,1298065.4174026,1298066.8180000002,1298067.0174026,1298066.828,1298067.0147372,0.009999999776482582,1298066.8180000002,1298066.906,1298067.1052666,1.6879999998491257,1.6878639999777079,0.08799999975599349,0,0,2,measured_from_next_stimulus_flip
787,query,0,1298066.906,1298067.1052666,1298068.506,1298068.7052666,1298068.515,1298068.7036943,0.008999999845400453,1298068.506,1298068.578,1298068.7720021,1.672000000020489,1.6667355000972748,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
788,query,0,1298068.578,1298068.7720021,1298070.178,1298070.3720021,1298070.187,1298070.3730024,0.008999999845400453,1298070.178,1298070.25,1298070.4484565,1.672000000020489,1.6764543999452144,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
789,query,0,1298070.25,1298070.4484565,1298071.85,1298072.0484565,1298071.859,1298072.0446278,0.008999999845400453,1298071.85,1298071.921,1298072.1142395,1.671000000089407,1.6657829999458045,0.07099999999627471,0,0,2,measured_from_next_stimulus_flip
790,query,0,1298071.921,1298072.1142395,1298073.5210000002,1298073.7142395,1298073.531,1298073.7172569,0.009999999776482582,1298073.5210000002,1298073.593,1298073.7818542,1.672000000020489,1.6676147000398487,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
791,query,0,1298073.593,1298073.7818542,1298075.1930000002,1298075.3818542,1298075.203,1298075.3892427,0.009999999776482582,1298075.1930000002,1298075.265,1298075.4552276,1.6719999997876585,1.6733734000008553,0.0719999996945262,0,0,2,measured_from_next_stimulus_flip
792,query,0,1298075.265,1298075.4552276,1298076.865,1298077.0552276,1298076.875,1298077.0627138,0.010000000009313226,1298076.865,1298076.937,1298077.1387092,1.672000000020489,1.6834816001355648,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
793,query,0,1298076.937,1298077.1387092,1298078.537,1298078.7387092002,1298078.546,1298078.7324627,0.009000000078231096,1298078.537,1298078.609,1298078.8039799,1.672000000020489,1.6652706998866051,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
794,query,0,1298078.609,1298078.8039799,1298080.209,1298080.4039799,1298080.218,1298080.4058905,0.009000000078231096,1298080.209,1298080.281,1298080.4673351,1.672000000020489,1.663355200085789,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
795,query,0,1298080.281,1298080.4673351,1298081.881,1298082.0673351001,1298081.89,1298082.0781845,0.008999999845400453,1298081.881,1298081.968,1298082.1555157,1.6870000001508743,1.68818060006015,0.087000000057742,0,0,2,measured_from_next_stimulus_flip
796,query,0,1298081.968,1298082.1555157,1298083.5680000002,1298083.7555157002,1298083.578,1298083.7652004,0.009999999776482582,1298083.5680000002,1298083.64,1298083.8307773,1.6719999997876585,1.6752615999430418,0.0719999996945262,0,0,2,measured_from_next_stimulus_flip
797,query,0,1298083.64,1298083.8307773,1298085.24,1298085.4307773001,1298085.25,1298085.4375418,0.010000000009313226,1298085.24,1298085.296,1298085.4928473,1.6560000001918525,1.6620699998456985,0.05600000009872019,0,0,2,measured_from_next_stimulus_flip
798,query,0,1298085.296,1298085.4928473,1298086.8960000002,1298087.0928473,1298086.906,1298087.0926201,0.009999999776482582,1298086.8960000002,1298086.968,1298087.1637938,1.672000000020489,1.6709465000312775,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
799,query,0,1298086.968,1298087.1637938,1298088.5680000002,1298088.7637938,1298088.578,1298088.7647411,0.009999999776482582,1298088.5680000002,1298088.64,1298088.830491,1.6719999997876585,1.6666972001548856,0.0719999996945262,0,0,2,measured_from_next_stimulus_flip
800,query,0,1298088.64,1298088.830491,1298090.24,1298090.4304910002,1298090.25,1298090.4376619,0.010000000009313226,1298090.24,1298090.312,1298090.5007349,1.672000000020489,1.6702438998036087,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
801,query,0,1298090.312,1298090.5007349,1298091.912,1298092.1007349,1298091.921,1298092.1081231,0.009000000078231096,1298091.912,1298091.984,1298092.173164,1.672000000020489,1.6724291001446545,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
802,query,0,1298091.984,1298092.173164,1298093.584,1298093.7731640001,1298093.593,1298093.7808757,0.009000000078231096,1298093.584,1298093.656,1298093.8563242,1.672000000020489,1.683160200016573,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
803,query,0,1298093.656,1298093.8563242,1298095.256,1298095.4563242001,1298095.265,1298095.4528523,0.008999999845400453,1298095.256,1298095.328,1298095.5168997,1.672000000020489,1.660575499990955,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
804,query,0,1298095.328,1298095.5168997,1298096.928,1298097.1168997001,1298096.937,1298097.1238736,0.008999999845400453,1298096.928,1298097.015,1298097.2057143,1.6869999999180436,1.6888145999982953,0.08699999982491136,0,0,2,measured_from_next_stimulus_flip
805,query,0,1298097.015,1298097.2057143,1298098.615,1298098.8057143001,1298098.625,1298098.8127908,0.010000000009313226,1298098.615,1298098.671,1298098.8645871,1.6560000001918525,1.6588727999478579,0.05600000009872019,0,0,2,measured_from_next_stimulus_flip
806,query,0,1298098.671,1298098.8645871,1298100.2710000002,1298100.4645871,1298100.281,1298100.467663,0.009999999776482582,1298100.2710000002,1298100.343,1298100.5312325,1.672000000020489,1.6666453999932855,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
807,query,0,1298100.343,1298100.5312325,1298101.9430000002,1298102.1312325,1298101.953,1298102.1407182,0.009999999776482582,1298101.9430000002,1298102.015,1298102.2032501,1.6719999997876585,1.6720175999216735,0.0719999996945262,0,0,2,measured_from_next_stimulus_flip
808,query,0,1298102.015,1298102.2032501,1298103.615,1298103.8032501,1298103.625,1298103.810893,0.010000000009313226,1298103.615,1298103.671,1298103.8635971,1.6560000001918525,1.660346999997273,0.05600000009872019,0,0,2,measured_from_next_stimulus_flip
809,query,0,1298103.671,1298103.8635971,1298105.2710000002,1298105.4635971,1298105.281,1298105.4687004,0.009999999776482582,1298105.2710000002,1298105.343,1298105.5424534,1.672000000020489,1.6788563001900911,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
810,query,0,1298105.343,1298105.5424534,1298106.9430000002,1298107.1424534002,1298106.953,1298107.1401721,0.009999999776482582,1298106.9430000002,1298107.031,1298107.2227864,1.6879999998491257,1.6803329999092966,0.08799999975599349,0,0,2,measured_from_next_stimulus_flip
811,query,0,1298107.031,1298107.2227864,1298108.631,1298108.8227864,1298108.64,1298108.8273256,0.008999999845400453,1298108.631,1298108.703,1298108.9036068,1.672000000020489,1.6808203998953104,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
812,query,0,1298108.703,1298108.9036068,1298110.303,1298110.5036068,1298110.312,1298110.4982453,0.008999999845400453,1298110.303,1298110.375,1298110.5722526,1.672000000020489,1.6686458000913262,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
813,query,0,1298110.375,1298110.5722526,1298111.975,1298112.1722526,1298111.984,1298112.1703852,0.008999999845400453,1298111.975,1298112.062,1298112.2543288,1.6869999999180436,1.6820761999115348,0.08699999982491136,0,0,2,measured_from_next_stimulus_flip
814,query,0,1298112.062,1298112.2543288,1298113.662,1298113.8543288,1298113.671,1298113.8576106,0.009000000078231096,1298113.662,1298113.734,1298113.9334177,1.672000000020489,1.6790889000985771,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
815,query,0,1298113.734,1298113.9334177,1298115.334,1298115.5334177,1298115.343,1298115.5307136,0.009000000078231096,1298115.334,1298115.406,1298115.5991042,1.672000000020489,1.6656865000259131,0.07199999992735684,0,0,2,measured_from_next_stimulus_flip
816,query,0,1298115.406,1298115.5991042,1298117.006,1298117.1991042001,1298117.015,1298117.2011286,0.008999999845400453,1298117.006,1298117.093,1298117.2895211,1.6870000001508743,1.6904168999753892,0.087000000057742,0,0,2,measured_from_next_stimulus_flip
817,query,0,1298117.093,1298117.2895211,1298118.6930000002,1298118.8895211,1298118.703,1298118.8885708,0.009999999776482582,1298118.6930000002,1298118.75,1298118.9480148,1.656999999890104,1.6584936999715865,0.05699999979697168,0,0,2,measured_from_next_stimulus_flip
818,query,0,1298118.75,1298118.9480148,1298120.35,1298120.5480148,1298120.359,1298120.5449474,0.008999999845400453,1298120.35,1298120.421,1298120.6152229,1.671000000089407,1.667208099970594,0.07099999999627471,0,0,2,measured_from_next_stimulus_flip
